,foodname_ESP,foodname_ENG,energy,fats,prot,water,fiber,carbs,m_unsat_fats,p_unsat_fats,sat_fats,palm_acid,chol,A,D,E,B9,B3,B2,B1,B12,B6,C,calcium,iron,potassium,magnesium,sodium,phosphorus,iodide,selenium,zinc,unsat_fats,salt,group
548,nécora,velvet crab,124.0,5.1,19.5,75.4,0.0,0.0,1.13,2.18,0.69,False,100.0,0.0,0.0,2.3,20.0,6.3,0.15,0.1,0.0,0.3,0.0,30.0,1.3,270.0,48.0,370.0,160.0,40.0,37.4,3.8,3.31,925.0,seafood
549,"néctar de albaricoque, envasado",apricot nectar,58.0,0.0,0.4,84.0,0.3,13.8,0.0,0.0,0.0,False,0.0,100.0,0.0,0.2,2.0,0.2,0.02,0.01,0.0,0.03,3.0,7.0,0.4,120.0,5.0,2.0,6.0,1.0,1.0,0.04,0.0,5.0,drinks
550,néctar de ciruela,plum nectar,15.0,0.0,0.3,95.3,1.0,3.4,0.0,0.0,0.0,False,0.0,10.24,0.0,0.29,1.23,0.0,0.02,0.03,0.0,0.02,1.26,5.73,0.16,77.81,3.28,18.0,7.78,0.0,0.0,0.0,0.0,45.0,drinks
551,"néctar de frutas exóticas, envasado",tropical fruit nectar,55.0,0.0,0.4,86.2,0.0,13.2,0.0,0.0,0.0,False,0.0,16.6667,0.0,0.3,5.0,0.25,0.03,0.04,0.0,0.01,15.0,15.0,0.1,120.0,8.0,3.0,10.0,1.0,0.0,0.0,0.0,7.5,drinks
552,"néctar de mango, envasado",mango nectar,57.0,0.0,0.2,85.4,0.2,13.7,0.0,0.0,0.0,False,0.0,14.5,0.0,0.3,5.0,0.25,0.01,0.0,0.0,0.01,13.0,2.0,0.2,21.0,6.0,4.0,4.0,0.8,0.3,0.0,0.0,10.0,drinks
553,"néctar de maracuyá, envasado",maracuya nectar,53.0,0.0,0.2,85.0,0.0,12.8,0.0,0.0,0.0,False,0.0,33.3333,0.0,0.3,5.0,0.4,0.03,0.0,0.0,0.01,5.0,2.0,0.1,70.0,4.0,2.0,5.0,0.0,0.2,0.0,0.0,5.0,drinks
554,néctar de melocotón,peach nectar,17.0,0.0,0.2,95.3,0.5,4.0,0.0,0.0,0.0,False,0.0,43.88,0.0,0.21,1.25,0.42,0.02,0.01,0.0,0.01,3.36,3.34,0.17,108.52,3.76,20.0,9.18,0.0,0.3,0.03,0.0,50.0,drinks
555,"néctar de naranja, envasado",orange nectar,42.0,0.0,0.3,88.5,0.1,10.1,0.0,0.0,0.0,False,0.0,7.0,0.0,0.1,12.0,0.14,0.01,0.04,0.0,0.02,23.0,6.0,0.1,114.0,7.0,1.0,10.0,1.0,0.0,0.0,0.0,2.5,drinks
556,"néctar de pera, envasado",pear nectar,65.0,0.0,0.2,82.3,0.3,15.7,0.0,0.0,0.0,False,0.0,0.8333,0.0,0.01,1.0,0.1,0.02,0.01,0.0,0.01,2.0,5.0,0.1,75.0,4.0,3.0,6.0,1.0,1.0,0.0,0.0,7.5,drinks
557,néctar de piña,pineapple nectar,22.0,0.0,0.2,96.2,0.3,5.3,0.009,0.028,0.009,False,0.0,2.77,0.0,0.02,2.34,0.06,0.0,0.02,0.0,0.02,4.31,2.56,0.11,53.23,13.0,0.64,2.34,6.0,0.1,0.03,0.037,1.6,drinks
558,néctar de pomelo,grapefruit nectar,15.0,0.0,0.2,96.2,0.2,3.4,0.012,0.021,0.012,False,0.0,2.09,0.0,0.02,0.99,0.02,0.0,0.0,0.0,0.0,3.29,0.82,0.03,15.54,8.0,0.16,1.14,1.0,0.1,0.01,0.033,0.4,drinks
559,nectarina,nectarine,43.0,0.1,1.4,87.3,2.2,9.0,0.0,0.0,0.0,False,0.0,11.0,0.0,0.9,0.0,0.9,0.04,0.02,0.0,0.03,37.0,7.0,0.4,170.0,10.0,1.0,22.0,3.0,1.0,0.1,0.0,2.5,fruits
560,"níscalo, crudo","milk cap, raw",14.0,0.67,1.89,89.8,6.89,0.1,0.0,0.49,0.14,False,0.0,216.667,2.1,0.13,2.0,6.5,0.06,0.13,0.0,0.09,6.0,6.0,1.3,310.0,12.33,6.0,74.0,3.0,36.0,0.46,0.49,15.0,vegetables
561,"níspero, con piel, crudo","medlar, with skin, raw",53.0,0.2,0.4,85.6,1.7,12.1,0.0,0.09,0.0,False,0.0,218.0,0.0,0.89,14.0,0.1,0.06,0.2,0.0,0.1,2.0,16.0,0.28,266.0,13.0,1.0,27.0,1.0,0.6,0.05,0.09,2.5,fruits
562,"nispero, conserva en su jugo","medlar, canned in juice",0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.1,0.043,False,0.0,38.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.0,fruits
563,"nispero, sin piel , congelado","medlar, withouth skin, frozen",39.0,0.2,0.56,88.6,2.1,8.6,0.009,0.1,0.043,False,0.0,218.0,0.0,0.89,23.0,0.35,0.03,0.02,0.0,0.02,4.0,19.0,0.3,263.0,10.0,4.0,23.0,1.0,0.5,0.05,0.109,10.0,fruits
564,nuez,walnut,595.0,63.28,14.0,18.5,5.2,3.3,12.13,43.7,7.42,True,0.0,0.0,0.0,0.8,66.0,3.5,0.12,0.3,0.0,0.73,0.0,77.0,2.3,690.0,140.0,3.0,304.0,9.0,19.0,2.1,55.830000000000005,7.5,legumes
565,nuez moscada,nutmeg,547.0,36.3,5.8,6.2,20.8,49.29,3.2,0.35,25.9,False,0.0,10.2,0.0,2.5,76.0,1.3,0.06,0.35,0.0,0.3,3.0,184.0,3.0,350.0,183.0,16.2,213.0,0.0,1.6,2.2,3.5500000000000003,40.5,misc
566,"nuez, cruda, con cáscara","walnut, raw, in shell",595.0,59.0,14.0,18.5,5.2,3.3,12.4,40.23,6.43,True,0.0,0.0,0.0,0.8,66.0,3.5,0.12,0.3,0.0,0.73,0.0,77.0,2.3,690.0,140.0,3.0,304.0,9.0,19.0,2.1,52.629999999999995,7.5,legumes
567,"oca, sin piel, asada","goose, part n/e, without skin, roasted",276.0,17.672,29.1,52.0,0.0,0.0,6.9,2.5,7.3,False,75.0,7.0,0.01,0.02,12.0,4.1,0.4,0.09,1.2,0.45,0.0,12.0,3.7,400.0,28.0,120.0,290.0,1.2,24.0,2.6,9.4,300.0,meat
568,"orégano, seco","oregano, dried",418.0,10.3,11.0,9.93,42.8,68.92,0.7,5.2,2.7,False,0.0,690.0,0.0,18.9,0.0,6.2,0.528,0.177,0.0,1.044,0.0,1580.0,44.0,1670.0,270.0,15.0,200.0,0.0,5.9,4.4,5.9,37.5,misc
569,"ostra, cruda","oyster, raw",64.0,2.21,8.145,84.12,0.0,2.76,0.3102,0.8757,0.3739,True,53.5,75.0,3.0,0.85,8.0,1.85,0.195,0.14,16.75,0.135,0.0,116.0,6.0,240.0,43.0,395.0,187.5,20.0,63.7,59.2,1.1859,987.5,seafood
570,paella,paella,173.0,5.74,12.37,63.95,0.5,17.44,2.98,0.75,1.1,False,44.81,11.12,0.0,0.63,11.75,4.21,0.1,0.07,0.54,0.25,7.73,27.22,1.28,123.81,21.23,47.83,72.11,14.29,0.0,0.98,3.73,119.57499999999999,misc
571,paella marinera,seafood paella,123.0,0.62,3.55,68.7,2.03,25.13,0.212,0.07,0.238,False,17.0,17.96,0.0,0.47,25.9,3.01,0.15,0.18,21.3,0.13,2.8,20.3,0.73,214.3,23.2,429.3,204.2,11.2,10.7,0.19,0.28200000000000003,1073.25,misc
572,palmera,butterfly cookies,536.0,30.0,5.0,1.6,2.4,61.0,11.51,2.33,15.24,True,92.0,120.0,0.92,4.8,17.2,0.8,0.03,0.03,1.1,0.07,0.0,11.0,2.0,76.0,11.0,431.0,50.0,10.0,16.2,0.4,13.84,1077.5,cereals
573,"palmito, en conserva","palm heart, canned",47.0,0.3,2.8,87.4,0.0,8.0,0.0,0.0,0.0,False,0.0,1.6667,0.0,0.9,28.0,0.4,0.09,0.07,0.0,0.1,7.0,44.0,0.4,163.0,23.0,620.0,71.0,0.0,0.7,0.0,0.0,1550.0,vegetables
574,"palometa, cruda","derbio, frozen, raw",126.0,1.8,20.0,75.0,0.0,0.0,0.4,0.43,0.79,True,79.0,36.0,16.0,2.6,1.2,9.0,0.08,0.05,10.0,0.63,0.0,25.0,0.7,430.0,28.0,110.0,250.0,48.0,45.0,0.5,0.8300000000000001,275.0,seafood
575,"palomitas de maíz, sin aceite, sin sal","pop corn, without oil, without salt",343.0,4.2,12.0,4.1,15.0,62.9,1.1,1.9,0.6,True,0.0,20.0,0.0,11.0,23.0,2.0,0.2,0.2,0.0,0.2,0.0,10.0,2.7,301.0,106.0,4.0,300.0,2.0,7.3,1.7,3.0,10.0,misc
576,"pan blanco, de barra",white bread,240.0,1.6,8.3,34.6,3.5,47.0,0.28,0.34,0.39,False,0.0,0.0,0.0,0.0,23.0,1.7,0.05,0.08,0.0,0.06,0.0,56.0,1.6,120.0,25.0,650.0,90.0,4.7,28.0,0.6,0.6200000000000001,1625.0,cereals
577,"pan blanco, de barra, sin sal","white bread, without salt",263.0,1.1493,8.0,32.0,3.5,53.9,0.14,0.4,0.23,False,0.0,0.0,0.0,0.18,23.0,1.0,0.05,0.09,0.0,0.12,0.0,20.0,1.7,100.0,26.0,2.0,90.0,7.3,5.6,0.6,0.54,5.0,cereals
578,"pan blanco, de molde, tostado","bread, sliced, toasted",249.0,3.7,7.3,36.9,3.6,45.7,0.73,1.17,0.56,True,0.0,0.0,0.0,0.4,27.0,1.5,0.04,0.19,0.0,0.1,0.0,24.0,1.4,129.0,21.0,613.0,91.0,7.0,33.6,0.5,1.9,1532.5,cereals
579,"pan blanco, frito","white bread, fried",260.0,1.6,8.82,34.4,3.5,51.5,0.28,0.34,0.39,False,0.0,0.0,0.0,0.0,9.0,3.1,0.04,0.15,0.0,0.05,0.0,54.88,89.18,107.8,24.6,509.6,89.18,3.92,0.0,0.59,0.6200000000000001,1274.0,cereals
580,"pan blanco, tipo ""baguette""","white bread, ""baguette"" type",271.0,1.1493,8.0,29.0,3.5,55.9,0.14,0.4,0.23,False,0.0,0.0,0.0,0.18,23.0,1.0,0.05,0.09,0.0,0.12,0.0,23.0,1.5,120.0,26.0,650.0,90.0,7.3,5.6,0.6,0.54,1625.0,cereals
581,"pan blanco, tostado","white bread, toasted",305.0,2.5,10.1,23.7,4.5,59.2,0.4,1.0,0.6,False,0.0,0.0,0.0,0.01,21.0,3.4,0.15,0.23,0.0,0.09,0.0,85.0,2.2,100.0,28.0,650.0,100.0,7.0,33.6,0.6,1.4,1625.0,cereals
582,"pan blanco, tostado sin sal","white bread, toasted, without salt",305.0,2.5,10.1,23.7,4.5,59.2,0.4,1.0,0.6,False,0.0,0.0,0.0,0.01,21.0,3.4,0.15,0.23,0.0,0.09,0.0,85.0,2.2,100.0,28.0,3.0,100.0,7.0,33.6,0.6,1.4,7.5,cereals
583,pan de avena,oat bread,271.0,4.4,8.4,34.7,4.0,48.5,1.6,1.7,0.7,False,0.0,2.0,0.0,0.61,62.0,3.14,0.24,0.4,0.03,0.07,0.0,43.0,3.15,165.0,68.0,23.4,147.0,12.2,24.6,1.02,3.3,58.5,cereals
584,pan de cebada,barley bread,199.0,1.1,6.4,52.6,4.6,39.9,0.3,0.7,0.5,False,2.0,3.8,0.3,0.8,47.3,5.2,0.06,0.15,0.1,0.1,0.2,3.7,0.3,61.2,9.7,1.5,93.2,21.4,7.3,2.4,1.0,3.75,cereals
585,pan de centeno,rye bread,221.0,1.0,6.21,40.5,6.46,45.8,0.1,0.5,0.101,False,0.0,0.0,0.0,1.1,16.0,3.02,0.11,0.18,0.0,0.09,0.0,29.0,2.4,244.0,35.0,523.0,119.0,8.5,30.9,1.2,0.6,1307.5,cereals
586,pan de leche,milk bread,416.0,18.3,10.0,18.0,2.3,52.1,0.0,0.0,4.4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,435.0,cereals
587,pan de maíz,corn bread,314.0,10.0,7.2,32.3,2.4,48.1,5.1,1.2,1.76,False,61.0,44.0,0.0,0.85,55.0,1.5,0.27,0.24,0.16,0.1,0.8,73.0,1.9,128.0,20.0,778.0,376.0,80.0,9.9,0.63,6.3,1945.0,cereals
588,pan integral,whole wheat bread,251.0,3.0,10.9,36.1,6.0,44.0,1.4,0.8,0.7,False,0.0,0.0,0.0,0.66,37.0,6.67,0.33,0.35,0.08,0.32,0.3,99.0,3.77,222.0,58.0,530.0,191.0,5.0,32.1,1.38,2.2,1325.0,cereals
589,"pan integral, de molde, tostado","bread, whole wheat, sliced, toasted",251.0,3.0,10.9,36.1,6.0,44.0,1.4,0.8,0.7,True,0.0,0.0,0.0,0.66,37.0,6.67,0.33,0.35,0.08,0.32,0.3,99.0,3.77,222.0,58.0,530.0,191.0,5.0,32.1,1.38,2.2,1325.0,cereals
590,"pan integral, sin sal","whole wheat bread, without salt",251.0,3.0,10.9,36.1,6.0,44.0,1.4,0.8,0.7,False,0.0,0.0,0.0,0.66,37.0,6.67,0.33,0.35,0.08,0.32,0.3,99.0,3.77,222.0,58.0,3.0,191.0,5.0,32.1,1.38,2.2,7.5,cereals
591,"pan integral, tostado","whole bread, toasted",269.0,2.9,10.8,28.9,8.7,48.7,0.6,1.12,0.6,False,0.0,0.0,0.0,0.2,46.0,6.9,0.1,0.34,0.0,0.14,0.0,63.0,3.2,270.0,89.0,640.0,230.0,0.0,41.0,2.1,1.7200000000000002,1600.0,cereals
592,pan rallado,breadcrumbs,259.0,1.6,8.47,34.9,3.5,51.5,0.28,0.34,0.39,False,0.0,0.0,0.0,0.0,23.0,2.98,0.06,0.086,0.0,0.06,0.0,56.0,1.6,110.0,25.1,540.0,91.0,4.7,28.0,0.61,0.6200000000000001,1350.0,cereals
593,pan tostado integral,"whole wheat bread, toast",305.0,2.5,10.1,23.7,4.5,59.2,0.6,0.9,0.6,False,0.0,0.0,0.0,0.2,46.0,3.4,0.15,0.23,0.0,0.09,0.0,85.0,3.2,100.0,28.0,640.0,100.0,0.0,33.6,0.6,1.5,1600.0,cereals
594,"pan, tipo hamburguesa",burguer bread,266.0,4.7,7.54,36.2,4.1,47.5,1.4,1.3082,1.0,False,0.0,0.01,0.0,0.26,26.0,2.49,0.14,0.32,0.91,0.1,0.0,210.5,2.3,110.0,34.03,550.0,150.0,2.6,28.0,1.84,2.7081999999999997,1375.0,cereals
595,"panceta, frita","bacon, fried",737.0,80.9,4.68,12.8,0.0,0.0,36.1,8.9,31.5,False,198.0,0.0,0.0,0.09,0.0,0.77,0.0,0.0,0.0,0.0,0.0,2.85,0.67,60.0,3.7,420.0,35.15,10.45,0.95,0.57,45.0,1050.0,meat
596,"panga, cruda","iridescent shark, raw",67.0,1.2,13.4,83.8,0.0,0.3,0.44,0.17,0.47,False,29.8,1.99,0.05,0.16,0.0,0.35,0.04,0.04,0.3,0.1,0.0,36.7,0.21,200.0,17.6,274.0,107.0,8.0,9.6,0.24,0.61,685.0,seafood
597,"papaya, cruda","papaya, without skin, raw",33.0,0.0,0.5,89.4,1.9,7.6,0.0,0.0,0.0,False,0.0,52.0,0.0,0.01,45.0,0.3,0.03,0.03,0.0,0.02,64.0,20.0,0.4,214.0,13.0,3.0,11.0,1.0,0.6,0.12,0.0,7.5,fruits
598,paraguaya,flat peach,46.0,0.1,0.9,86.6,2.2,10.2,0.0334,0.049,0.011,False,0.0,8.67,0.0,0.5,9.0,0.8,0.04,0.02,0.0,0.03,37.0,7.0,0.4,170.0,10.0,1.0,22.0,3.0,1.0,0.1,0.0824,2.5,fruits
599,"pasta alimenticia, con huevo, cruda","pasta, with egg, raw",375.0,4.1791,13.5,9.7,2.8,69.2,1.5,0.38,0.92,False,30.0,16.5,0.13,0.15,29.0,2.2,0.1,0.22,0.2,0.12,0.0,31.0,1.9,232.0,60.0,23.0,213.0,10.0,20.0,1.3,1.88,57.5,cereals
600,"pasta alimenticia, con huevo, hervida","pasta, with egg, boiled",126.0,1.4925,4.7,70.0,1.0,22.9,0.5,0.2,0.3,False,8.0,4.0,0.7,0.05,7.0,0.4,0.02,0.03,0.09,0.04,0.0,10.0,0.4,23.0,12.0,2.0,45.0,2.9,1.9,0.3,0.7,5.0,cereals
601,"pasta alimenticia, con vegetales, cruda","pasta, with vegetables, raw",340.0,2.0,12.0,13.0,6.0,67.0,0.0,0.0,0.5,False,0.0,8.0,0.0,0.1,17.0,10.1,0.53,1.0,0.0,0.13,0.0,34.0,4.3,285.0,46.0,0.01,116.0,10.0,62.2,0.76,0.0,0.025,cereals
602,"pasta alimenticia, cruda","pasta, raw",353.0,1.4478,12.5,9.5,5.0,70.9,0.15,0.63,0.19,False,0.0,0.0,0.0,0.0,28.0,2.5,0.04,0.15,0.0,0.08,0.0,24.0,1.8,236.0,55.0,5.0,167.0,10.0,62.2,1.5,0.78,12.5,cereals
603,"pasta alimenticia, integral, cruda","pasta, whole, raw",347.0,2.5,13.4,0.0,11.5,66.2,0.3,1.1,0.4,False,0.0,0.0,0.0,0.25,0.0,6.2,0.14,0.49,0.0,0.22,0.0,40.0,3.63,215.0,143.0,8.0,258.0,1.9,73.0,2.37,1.4000000000000001,20.0,cereals
604,"pasta alimenticia, integral, hervida","pasta, whole, boiled",122.0,0.9,4.7,63.7,4.0,23.2,0.1,0.4,0.1,False,0.0,0.0,0.0,0.01,5.0,1.3,0.04,0.11,0.0,0.08,0.0,15.0,1.06,44.0,30.0,3.0,89.0,1.9,25.9,0.81,0.5,7.5,cereals
605,"pasta alimenticia, rellena con carne, hervida","pasta, filled with meat, boiled",101.0,3.3682,4.7,77.2,1.8,12.7,1.6,0.32,1.3,False,23.0,25.0,0.1,0.3,10.0,1.6,0.06,0.12,0.0,0.2,0.0,20.0,1.3,163.0,18.0,444.0,70.0,10.0,20.0,0.5,1.9200000000000002,1110.0,cereals
606,pasta de fruta,fruit paste,258.0,0.0,1.0,33.6,3.2,62.2,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.0,0.0,0.0,4.0,0.3,90.0,3.0,1.0,6.0,0.0,0.0,0.1,0.0,2.5,fruits
607,pasta de sésamo,tahini,593.0,58.0,18.2,4.7,7.9,0.9,21.7,25.5,8.3,False,0.0,12.0,0.0,2.53,97.0,5.0,0.17,0.93,0.0,0.75,0.0,670.0,10.4,570.0,370.0,20.0,720.0,0.0,0.0,5.3,47.2,50.0,misc
608,pastas de te,tea cookie,348.0,8.3,8.9,27.0,0.0,58.3,0.0,1.29,0.0,True,20.0,0.0,0.0,0.0,40.0,3.8,0.17,0.2,0.0,0.06,0.0,98.0,2.9,240.0,32.0,300.0,110.0,0.0,0.0,0.8,1.29,750.0,cereals
609,pastel,cake,401.0,20.2,5.2,24.2,1.2,49.2,6.25,1.21,7.38,True,0.0,220.0,1.0,0.0,6.0,1.5,0.08,0.03,0.0,0.0,0.0,48.0,1.2,0.0,16.0,0.0,0.0,0.0,0.0,0.4,7.46,0.0,sweets
610,pastel con fruta confitada,fruit cake,369.0,13.0,5.1,21.6,1.0,57.0,3.8,0.64,8.0,True,113.0,135.0,0.45,0.43,8.0,0.86,0.1,0.1,1.0,0.12,0.0,32.0,1.5,227.0,16.0,215.0,102.0,12.1,2.0,0.5,4.4399999999999995,537.5,cereals
611,pastel de chocolate,chocolate cake,440.0,27.9417,5.187,22.979,1.838,41.77,8.7424,1.0425,16.9274,True,147.77,219.732,0.698,0.876,26.38,0.2062,0.1497,0.0453,0.4,0.0596,0.0,31.604,1.3716,142.4,34.831,40.03,107.171,15.7,8.3,0.4105,9.7849,100.075,cereals
612,pastel de manzana,apple cake,383.0,15.2,3.5,22.2,2.1,57.4,4.2,0.6,8.9,True,60.0,37.0,0.34,0.52,7.0,0.9,0.03,0.1,0.0,0.07,7.0,82.0,4.0,117.0,35.0,626.0,87.0,5.0,1.0,2.0,4.8,1565.0,cereals
613,"patata, asada","potato, roast",206.0,0.1,4.29,47.31,7.9,46.06,0.002,0.043,0.026,False,0.0,1.0,0.0,0.04,22.0,3.065,0.106,0.122,0.0,0.614,13.5,34.0,7.04,573.0,0.616,21.0,101.0,2.6,0.7,0.49,0.045,52.5,vegetables
614,"patata, cruda","potato, raw",73.0,0.2,2.2,80.6,1.7,15.2,0.0,0.11,0.03,False,0.0,0.0,0.0,0.06,16.0,1.15,0.04,0.1,0.0,0.3,19.0,11.0,0.7,525.0,20.0,15.0,46.0,2.6,1.5,0.3,0.11,37.5,vegetables
615,"patata, frita con aceite s/e, sin sal","potato, fried in oil unspecified, without salt",290.0,17.125,3.8,46.0,3.0,30.0,3.23,8.81,1.66,True,0.0,0.0,0.0,0.7,40.0,1.6,0.04,0.12,0.0,0.19,12.0,15.0,0.9,700.0,35.0,10.0,73.0,1.0,0.6,0.6,12.040000000000001,25.0,vegetables
616,"patata, hervida","potato, boiled",75.0,0.2,2.38,79.39,1.8,15.62,0.0,0.11,0.05,False,0.0,0.0,0.0,0.05,8.33,1.07,0.03,0.08,0.0,0.19,12.15,6.84,0.68,413.25,15.92,7.25,47.5,3.5,1.31,0.24,0.11,18.125,vegetables
617,"patata, prefrita, congelada","potato, prefried, frozen",270.0,13.5,4.1,46.1,3.5,32.79,6.7,4.9,1.2,True,0.0,0.0,0.0,0.9,30.0,3.1,0.08,0.16,0.0,0.46,16.0,15.0,0.9,710.0,33.0,29.0,120.0,7.0,2.0,0.6,11.600000000000001,72.5,vegetables
618,"patata, salteada con aceite girasol","potato, sauteed, with sunflowerseed oil",135.0,7.838,1.946,74.75,1.472,13.992,1.8914,3.9857,1.7893,False,0.0,1.6849,0.0,3.4552,11.96,0.9206,0.028,0.0922,0.0,0.2394,9.2,6.74,0.648,483.26,19.36,6.68,42.8,1.0,0.6,0.279,5.8771,16.7,vegetables
619,"patatas chips, ""lights""","potato crips, low calorie",459.0,22.25,7.05,1.1,8.85,57.0991,8.1812,6.7495,6.3404,False,0.0,0.3333,0.0,1.77,41.0,5.0,0.14,0.19,0.0,0.53,14.0,36.0,1.8,1060.0,48.0,885.0,130.0,2.6,8.1,0.9,14.930700000000002,2212.5,misc
620,"patatas, fritas, chips",chips,538.0,34.9,6.5,1.7,4.0,49.5,11.08,14.52,7.7,True,0.0,0.0,0.0,4.0,43.0,4.0,0.1,0.17,0.0,0.7,10.0,37.0,2.0,1190.0,50.0,700.0,130.0,6.0,2.3,0.7,25.6,1750.0,misc
621,"pate de higado de cerdo, 30% de grasa","pork liver pate, fat 30%",339.0,29.5,14.0,51.5,0.0,5.0,12.41,3.59,10.48,True,255.0,8300.0,0.3,0.5,99.0,7.1,0.85,0.18,12.0,0.35,0.0,23.0,5.5,173.0,12.0,738.0,220.0,6.3,41.6,2.3,16.0,1845.0,meat
622,paté de pimienta,pepper paté,290.0,28.0,11.9,48.8,0.0,11.3,12.84,3.02,10.48,True,96.0,5835.7,0.9,1.6,103.0,4.0,0.8,0.06,6.3,0.13,1.0,38.0,3.5,93.0,11.0,660.0,145.0,36.2,25.7,2.9,15.86,1650.0,meat
623,"pato, entero, asado","duck, whole, roasted",189.0,9.8413,25.0,64.2,0.0,0.0,5.4,1.2,2.7,False,120.0,23.0017,1.0,0.02,10.0,5.1,0.47,0.26,1.2,0.25,0.0,13.0,2.7,260.0,20.0,85.0,200.0,1.2,24.0,0.31,6.6000000000000005,212.5,meat
624,"pato, entero, crudo","duck, whole, raw",138.0,6.5,19.7,73.8,0.0,0.0,3.2,1.0,2.0,False,110.0,24.0,1.0,0.02,25.0,5.3,0.3,0.1,3.0,0.34,3.0,10.0,2.0,280.0,15.0,80.0,200.0,1.2,13.9,2.8,4.2,200.0,meat
625,"pavo, crudo","turkey, raw",158.0,8.5,20.18,71.3,0.0,0.0,2.987,2.435,2.173,False,74.0,13.0,0.0,0.0,16.0,10.567,0.18,0.1,2.0,0.46,0.0,15.0,0.98,247.0,20.0,63.0,175.0,2.0,28.6,2.4,5.422000000000001,157.5,meat
626,"pavo, fiambre",turkey luncheon meat,148.0,9.4,15.3,74.07,0.0,0.4,3.146,2.342,2.783,False,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.25,216.0,22.0,1004.0,266.0,2.0,0.0,2.32,5.4879999999999995,2510.0,meat
627,"pavo, fiambre, bajo en grasa","turkey luncheon meat, low fat",101.0,0.8,19.3,77.5,0.0,3.6,0.239,0.143,0.234,False,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.11,262.0,28.0,1180.0,276.0,2.0,0.0,1.0,0.382,2950.0,meat
628,"pavo, muslo, con piel, crudo","turkey, leg, with skin, raw",151.0,8.3598,18.9,71.5,0.0,0.0,3.0,2.3,2.6,False,72.0,0.0,0.0,0.0,10.0,2.9,0.2,0.07,0.38,0.32,0.0,13.0,1.5,201.0,27.0,71.0,211.0,2.0,26.5,1.6,5.3,177.5,meat
629,"pavo, pechuga, con piel, crudo","turkey, breast, with skin, raw",107.0,0.99,24.12,74.9,0.0,0.0,0.223,0.235,0.358,False,45.0,2.0,0.0,0.0,7.0,11.567,0.081,0.047,0.52,0.46,0.0,8.0,1.0,333.0,20.0,46.0,210.0,2.0,22.4,1.8,0.45799999999999996,115.0,meat
630,"pavo, pechuga, sin piel, a la plancha","turkey, breast, without skin, grilled",145.0,2.6455,29.9,66.9,0.0,0.0,0.6,0.9,1.0,False,69.0,0.0017,0.0,0.2,8.0,6.8,0.13,0.06,0.37,0.54,0.0,11.0,1.4,267.0,21.0,156.0,170.0,2.0,22.4,2.1,1.5,390.0,meat
631,pepinillos en vinagre,pickled gherkin,16.0,0.1,1.04,91.7,1.2,2.6,0.002,0.04,0.03,False,0.0,13.0,0.0,0.16,6.0,0.2,0.022,0.003,0.0,0.38,1.0,30.0,1.6,110.0,11.0,960.0,30.0,0.0,0.0,0.3,0.042,2400.0,vegetables
632,pepino,cucumber,12.0,0.1,0.7,95.7,0.8,2.0,0.0,0.0,0.0,False,0.0,2.0,0.0,0.09,13.0,0.23,0.02,0.02,0.0,0.04,5.0,19.0,0.3,150.0,12.0,3.0,23.0,0.3,0.8,0.1,0.0,7.5,vegetables
633,pera,pear,45.0,0.0,0.4,86.7,2.3,10.6,0.022,0.044,0.014,False,0.0,1.0,0.0,0.0,11.0,0.2,0.03,0.03,0.0,0.02,3.0,12.0,0.2,130.0,7.0,2.0,17.5,2.0,0.0,0.14,0.066,5.0,fruits
634,"pera, enlatada en almíbar","pear, canned, in syrup",62.0,0.2,0.2,83.3,1.7,14.5,0.02,0.023,0.007,False,0.0,1.7,0.0,0.2,2.0,0.2,0.02,0.01,0.0,0.02,1.0,6.0,0.3,66.0,4.0,5.0,7.0,0.0,0.4,0.1,0.043,12.5,fruits
635,"perca, al horno","perch, baked",98.0,1.1,21.6,77.4,0.0,0.0,0.17,0.4,0.2,False,93.0,3.0017,0.01,0.01,3.0,0.01,0.12,0.06,0.01,0.01,0.0,60.0,1.1,290.0,32.0,73.0,227.0,18.0,16.1,0.3,0.5700000000000001,182.5,seafood
636,"perca, cruda","perch, raw",90.0,1.6,18.6,79.8,0.0,0.0,0.63,0.43,0.24,False,42.0,7.0,8.0,1.25,9.0,1.74,0.11,0.11,1.0,0.23,0.8,20.0,0.3,330.0,20.0,47.0,198.0,18.0,43.3,0.48,1.06,117.5,seafood
637,percebe, goose barnacle ,60.0,0.5,13.6,85.9,0.0,0.0,0.01,0.01,0.01,False,14.0,0.0,0.0,0.85,7.0,3.0,0.6,0.3,15.0,0.22,0.0,126.0,0.3,330.0,94.0,18.0,157.0,58.0,28.8,0.5,0.02,45.0,seafood
